model,scenario,region,variable,unit,year,value,datasrc
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2040,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2045,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2050,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2055,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2060,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2065,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2070,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2075,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2080,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2085,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2090,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2095,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/ CCS,EJ/yr,2100,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2010,19.23506,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2015,14.15616,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2020,7.52185,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2025,6.27371,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2030,4.06862,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2035,3.80928,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2040,3.63954,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2045,3.54257,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2050,3.5265,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2055,1.75929,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2060,0.875574,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2065,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2070,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2075,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2080,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2085,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2090,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2095,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Coal|w/o CCS,EJ/yr,2100,0,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2010,7.29474,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2015,9.63022,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2020,12.14602,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2025,12.430989,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2030,13.075816,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2035,13.125073,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2040,13.009364,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2045,12.967269,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2050,13.347075,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2055,14.074519,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2060,14.632663,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2065,13.309696,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2070,13.40766,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2075,13.47824,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2080,13.761662,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2085,14.2048676,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2090,14.8314695,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2095,15.4107027,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas,EJ/yr,2100,15.7847451,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2010,7.29474,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2015,9.63022,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2020,12.14602,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2025,12.430989,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2030,13.075816,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2035,13.125073,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2040,13.009364,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2045,12.967269,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2050,13.347075,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2055,14.074519,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2060,14.632663,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2065,13.309696,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2070,13.40766,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2075,13.47824,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2080,13.761662,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2085,14.2048676,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2090,14.8314695,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2095,15.4107027,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Gas|w/o CCS,EJ/yr,2100,15.7847451,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2010,0.383473,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2015,0.28556,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2020,0.3116638,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2025,0.3191554,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2030,0.23493649,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2035,0.17999602,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2040,0.16418211,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2045,0.18590631,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2050,0.23241582,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2055,0.29991751,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2060,0.34837116,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2065,0.39526173,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2070,0.38143926,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2075,0.43820448,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2080,0.46304992,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2085,0.48491296,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2090,0.49663898,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2095,0.48969016,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil,EJ/yr,2100,0.43291766,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2010,0.383473,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2015,0.28556,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2020,0.3116638,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2025,0.3191554,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2030,0.23493649,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2035,0.17999602,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2040,0.16418211,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2045,0.18590631,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2050,0.23241582,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2055,0.29991751,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2060,0.34837116,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2065,0.39526173,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2070,0.38143926,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2075,0.43820448,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2080,0.46304992,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2085,0.48491296,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2090,0.49663898,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2095,0.48969016,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Input|Oil|w/o CCS,EJ/yr,2100,0.43291766,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2010,0.9394425,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2015,0.9189575,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2020,0.9182459,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2025,0.958369,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2030,1.024027,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2035,1.08218,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2040,1.13702,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2045,1.17497,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2050,1.20468,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2055,1.22374,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2060,1.24189,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2065,1.25722,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2070,1.27055,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2075,1.28256,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2080,1.29439,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2085,1.30678,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2090,1.3178,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2095,1.32728,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses,EJ/yr,2100,1.3357,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2010,0.9394425,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2015,0.9189575,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2020,0.9182459,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2025,0.958369,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2030,1.024027,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2035,1.08218,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2040,1.13702,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2045,1.17497,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2050,1.20468,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2055,1.22374,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2060,1.24189,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2065,1.25722,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2070,1.27055,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2075,1.28256,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2080,1.29439,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2085,1.30678,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2090,1.3178,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2095,1.32728,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Losses|T&D,EJ/yr,2100,1.3357,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2010,1.36810105,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2015,1.8004041,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2020,3.228388761,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2025,4.570815516,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2030,6.545505787,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2035,8.086069717,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2040,9.647729617,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2045,10.79236732,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2050,11.43554194,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2055,12.30409697,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2060,12.80075503,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2065,13.9042223,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2070,14.1786545,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2075,14.3790816,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2080,14.3732354,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2085,14.27546,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2090,14.0533016,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2095,13.7861295,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2100,13.7258276,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2010,3.0201,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2015,2.98894,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2020,2.84334,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2025,2.63263,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2030,2.44365,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2035,2.18506,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2040,1.86047,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2045,1.49446,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2050,1.12844,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2055,0.8142515,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2060,0.5705332,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2065,0.4045334,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2070,0.2939999,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2075,0.0956718,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2080,0.1259501,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2085,0.1607367,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2090,0.2035631,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2095,0.2574007,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Nuclear,EJ/yr,2100,0.3057659,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2010,0.144545,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2015,0.109613,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2020,0.1260209,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2025,0.1306502,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2030,0.10062257,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2035,0.0791234,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2040,0.07478848,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2045,0.08863349,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2050,0.11901287,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2055,0.1582922,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2060,0.19210508,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2065,0.23363864,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2070,0.23087965,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2075,0.27253581,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2080,0.29155665,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2085,0.30833548,emf37_usacanmex.csv
GCAM-EMF,NT.Ref,United States,Secondary Energy|Electricity|Oil,EJ/yr,2090,0.31866089,emf37_usacanmex.csv
