region,year,value,variable,unit,scenario,model
United States,2024,0.961936841,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2025,1.12197991,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2026,1.341858146,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2027,1.549463774,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2028,1.804929775,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2029,2.122839227,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2030,2.598071731,Secondary Energy|Electricity|Solar|PV|Utility-Scale,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2022,0.000444222,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2023,0.005938128,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2024,0.052279729,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2025,0.09327164,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2026,0.140282194,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2027,0.201199882,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2028,0.250418905,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2029,0.282460072,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2030,0.318737722,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2022,1.668038814,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2023,2.032827343,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2024,2.195981338,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2025,2.406879428,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2026,2.685385915,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2027,3.068062988,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2028,3.350871576,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2029,3.534235495,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2030,3.758990162,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2022,14.80854227,Secondary Energy|Electricity,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2023,14.93238536,Secondary Energy|Electricity,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2024,15.05895647,Secondary Energy|Electricity,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2025,15.20087523,Secondary Energy|Electricity,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2026,15.3513788,Secondary Energy|Electricity,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2027,15.51243658,Secondary Energy|Electricity,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2028,15.73834267,Secondary Energy|Electricity,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2029,15.95766907,Secondary Energy|Electricity,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2030,16.18324308,Secondary Energy|Electricity,EJ/yr,IRA-BIL - LGP,ReEDS
United States,2022,1535.3,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - LGP,ReEDS
United States,2023,1310.2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - LGP,ReEDS
United States,2024,1152.2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - LGP,ReEDS
United States,2025,1058.4,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - LGP,ReEDS
United States,2026,959.9,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - LGP,ReEDS
United States,2027,825.1,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - LGP,ReEDS
United States,2028,620.5,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - LGP,ReEDS
United States,2029,574.4,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - LGP,ReEDS
United States,2030,513.5,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,IRA-BIL - LGP,ReEDS
United States,2022,7.8658,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - LII,ReEDS
United States,2023,8.9903,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - LII,ReEDS
United States,2024,11.545,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - LII,ReEDS
United States,2025,12.6323,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - LII,ReEDS
United States,2026,14.6715,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - LII,ReEDS
United States,2027,21.4303,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - LII,ReEDS
United States,2028,35.9956,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - LII,ReEDS
United States,2029,54.0457,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - LII,ReEDS
United States,2030,80.1845,Capacity|Electricity|Storage Capacity|Battery,GW,IRA-BIL - LII,ReEDS
United States,2022,6.3857,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2023,6.3887,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2024,6.3887,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2025,6.3887,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2026,6.3887,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2027,6.3469,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2028,6.0938,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2029,6.0307,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2030,5.8576,Capacity|Electricity|Biomass|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2022,0,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2023,0,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2024,0,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2025,0.209,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2026,0.4179,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2027,0.6269,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2028,19.9971,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2029,22.3142,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2030,22.4319,Capacity|Electricity|Coal|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2022,202.02,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2023,194.9228,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2024,188.596,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2025,180.8865,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2026,175.9134,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2027,167.0173,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2028,130.5575,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2029,125.8309,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2030,117.4004,Capacity|Electricity|Coal|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2022,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - LII,ReEDS
United States,2023,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - LII,ReEDS
United States,2024,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - LII,ReEDS
United States,2025,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - LII,ReEDS
United States,2026,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - LII,ReEDS
United States,2027,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - LII,ReEDS
United States,2028,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - LII,ReEDS
United States,2029,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - LII,ReEDS
United States,2030,1.3234,Capacity|Electricity|Solar|CSP,GW,IRA-BIL - LII,ReEDS
United States,2022,31.2507,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - LII,ReEDS
United States,2023,35.9867,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - LII,ReEDS
United States,2024,40.7227,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - LII,ReEDS
United States,2025,47.2583,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - LII,ReEDS
United States,2026,53.7938,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - LII,ReEDS
United States,2027,62.6769,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - LII,ReEDS
United States,2028,71.56,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - LII,ReEDS
United States,2029,83.9453,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - LII,ReEDS
United States,2030,96.3306,Capacity|Electricity|Solar|PV|Rooftop,GW,IRA-BIL - LII,ReEDS
United States,2022,0,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2023,0,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2024,0,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2025,0.3069,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2026,0.6138,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2027,0.9207,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2028,1.2276,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2029,1.2276,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2030,1.2276,Capacity|Electricity|Gas|CC|w/ CCS,GW,IRA-BIL - LII,ReEDS
United States,2022,283.2389,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2023,287.9731,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2024,289.3272,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2025,292.6272,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2026,293.5001,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2027,296.1544,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2028,298.9547,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2029,297.2806,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2030,295.0778,Capacity|Electricity|Gas|CC|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2022,130.0898,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2023,130.9855,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2024,120.707,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2025,119.0982,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2026,117.5006,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2027,116.0978,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2028,115.2854,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2029,114.5478,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2030,112.8467,Capacity|Electricity|Gas|CT|w/o CCS,GW,IRA-BIL - LII,ReEDS
United States,2022,2.9251,Capacity|Electricity|Geothermal,GW,IRA-BIL - LII,ReEDS
United States,2023,2.9251,Capacity|Electricity|Geothermal,GW,IRA-BIL - LII,ReEDS
United States,2024,2.9251,Capacity|Electricity|Geothermal,GW,IRA-BIL - LII,ReEDS
United States,2025,2.9251,Capacity|Electricity|Geothermal,GW,IRA-BIL - LII,ReEDS
United States,2026,2.9251,Capacity|Electricity|Geothermal,GW,IRA-BIL - LII,ReEDS
United States,2027,3.9142,Capacity|Electricity|Geothermal,GW,IRA-BIL - LII,ReEDS
United States,2028,3.9364,Capacity|Electricity|Geothermal,GW,IRA-BIL - LII,ReEDS
United States,2029,3.9585,Capacity|Electricity|Geothermal,GW,IRA-BIL - LII,ReEDS
United States,2030,3.9585,Capacity|Electricity|Geothermal,GW,IRA-BIL - LII,ReEDS
United States,2022,80.8246,Capacity|Electricity|Hydro,GW,IRA-BIL - LII,ReEDS
United States,2023,80.8856,Capacity|Electricity|Hydro,GW,IRA-BIL - LII,ReEDS
United States,2024,80.957,Capacity|Electricity|Hydro,GW,IRA-BIL - LII,ReEDS
United States,2025,83.3179,Capacity|Electricity|Hydro,GW,IRA-BIL - LII,ReEDS
United States,2026,83.5397,Capacity|Electricity|Hydro,GW,IRA-BIL - LII,ReEDS
United States,2027,84.1746,Capacity|Electricity|Hydro,GW,IRA-BIL - LII,ReEDS
United States,2028,84.4443,Capacity|Electricity|Hydro,GW,IRA-BIL - LII,ReEDS
United States,2029,84.617,Capacity|Electricity|Hydro,GW,IRA-BIL - LII,ReEDS
United States,2030,84.8606,Capacity|Electricity|Hydro,GW,IRA-BIL - LII,ReEDS
United States,2022,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - LII,ReEDS
United States,2023,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - LII,ReEDS
United States,2024,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - LII,ReEDS
United States,2025,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - LII,ReEDS
United States,2026,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - LII,ReEDS
United States,2027,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - LII,ReEDS
United States,2028,96.9468,Capacity|Electricity|Nuclear,GW,IRA-BIL - LII,ReEDS
United States,2029,95.8248,Capacity|Electricity|Nuclear,GW,IRA-BIL - LII,ReEDS
United States,2030,94.7068,Capacity|Electricity|Nuclear,GW,IRA-BIL - LII,ReEDS
United States,2022,0,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - LII,ReEDS
United States,2023,0,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - LII,ReEDS
United States,2024,0,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - LII,ReEDS
United States,2025,0,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - LII,ReEDS
United States,2026,0,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - LII,ReEDS
United States,2027,0.32,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - LII,ReEDS
United States,2028,0.665,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - LII,ReEDS
United States,2029,0.665,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - LII,ReEDS
United States,2030,1.385,Capacity|Electricity|Nuclear|SMR,GW,IRA-BIL - LII,ReEDS
United States,2022,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - LII,ReEDS
United States,2023,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - LII,ReEDS
United States,2024,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - LII,ReEDS
United States,2025,23.0612,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - LII,ReEDS
United States,2026,23.0614,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - LII,ReEDS
United States,2027,23.1079,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - LII,ReEDS
United States,2028,23.0805,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - LII,ReEDS
United States,2029,23.0785,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - LII,ReEDS
United States,2030,23.2041,Capacity|Electricity|Storage Capacity|PSH,GW,IRA-BIL - LII,ReEDS
United States,2022,6.1187,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - LII,ReEDS
United States,2023,99.1234,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - LII,ReEDS
United States,2024,122.1536,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - LII,ReEDS
United States,2025,141.8411,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - LII,ReEDS
United States,2026,177.4525,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - LII,ReEDS
United States,2027,210.0045,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - LII,ReEDS
United States,2028,273.1523,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - LII,ReEDS
United States,2029,314.6617,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - LII,ReEDS
United States,2030,363.715,Capacity|Electricity|Solar|PV|Utility-Scale,GW,IRA-BIL - LII,ReEDS
United States,2022,0.054,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - LII,ReEDS
United States,2023,0.584,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - LII,ReEDS
United States,2024,5.545,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - LII,ReEDS
United States,2025,7.675,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - LII,ReEDS
United States,2026,12.685,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - LII,ReEDS
United States,2027,16.637,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - LII,ReEDS
United States,2028,19.615,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - LII,ReEDS
United States,2029,21.785,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - LII,ReEDS
United States,2030,24.242,Capacity|Electricity|Wind|Offshore,GW,IRA-BIL - LII,ReEDS
United States,2022,0,Capacity|Electricity|Wind|Onshore,GW,IRA-BIL - LII,ReEDS
United States,2023,164.459,Capacity|Electricity|Wind|Onshore,GW,IRA-BIL - LII,ReEDS
United States,2024,175.8873,Capacity|Electricity|Wind|Onshore,GW,IRA-BIL - LII,ReEDS
United States,2025,194.7119,Capacity|Electricity|Wind|Onshore,GW,IRA-BIL - LII,ReEDS
United States,2026,211.4884,Capacity|Electricity|Wind|Onshore,GW,IRA-BIL - LII,ReEDS
United States,2027,234.5545,Capacity|Electricity|Wind|Onshore,GW,IRA-BIL - LII,ReEDS
United States,2028,280.664,Capacity|Electricity|Wind|Onshore,GW,IRA-BIL - LII,ReEDS
United States,2029,300.5865,Capacity|Electricity|Wind|Onshore,GW,IRA-BIL - LII,ReEDS
United States,2030,325.9963,Capacity|Electricity|Wind|Onshore,GW,IRA-BIL - LII,ReEDS
United States,2022,-0.005088859,Secondary Energy|Electricity|Storage|Battery,EJ/yr,IRA-BIL - LII,ReEDS
United States,2023,-0.004385732,Secondary Energy|Electricity|Storage|Battery,EJ/yr,IRA-BIL - LII,ReEDS
United States,2024,-0.006583608,Secondary Energy|Electricity|Storage|Battery,EJ/yr,IRA-BIL - LII,ReEDS
United States,2025,-0.006053134,Secondary Energy|Electricity|Storage|Battery,EJ/yr,IRA-BIL - LII,ReEDS
United States,2026,-0.00826286,Secondary Energy|Electricity|Storage|Battery,EJ/yr,IRA-BIL - LII,ReEDS
United States,2027,-0.015990149,Secondary Energy|Electricity|Storage|Battery,EJ/yr,IRA-BIL - LII,ReEDS
United States,2028,-0.030806384,Secondary Energy|Electricity|Storage|Battery,EJ/yr,IRA-BIL - LII,ReEDS
United States,2029,-0.047707906,Secondary Energy|Electricity|Storage|Battery,EJ/yr,IRA-BIL - LII,ReEDS
United States,2030,-0.078209968,Secondary Energy|Electricity|Storage|Battery,EJ/yr,IRA-BIL - LII,ReEDS
United States,2022,0.081657148,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2023,0.069181855,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2024,0.065910031,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2025,0.063207173,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2026,0.062355607,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2027,0.061005172,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2028,0.060064589,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2029,0.059563098,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2030,0.058871336,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2022,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2023,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2024,0,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2025,0.004945471,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2026,0.009890942,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2027,0.01483641,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2028,0.510557425,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2029,0.569718122,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2030,0.572724212,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2022,3.500758444,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2023,2.898529204,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2024,2.483096231,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2025,2.256630923,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2026,2.00967651,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2027,1.652235361,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2028,0.720146005,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2029,0.558772672,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2030,0.404789238,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,IRA-BIL - LII,ReEDS
United States,2022,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,IRA-BIL - LII,ReEDS
United States,2023,0.013050878,Secondary Energy|Electricity|Solar|CSP,EJ/yr,IRA-BIL - LII,ReEDS
United States,2024,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,IRA-BIL - LII,ReEDS
United States,2025,0.013127987,Secondary Energy|Electricity|Solar|CSP,EJ/yr,IRA-BIL - LII,ReEDS
United States,2026,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,IRA-BIL - LII,ReEDS
United States,2027,0.01313159,Secondary Energy|Electricity|Solar|CSP,EJ/yr,IRA-BIL - LII,ReEDS
United States,2028,0.013138056,Secondary Energy|Electricity|Solar|CSP,EJ/yr,IRA-BIL - LII,ReEDS
United States,2029,0.012826886,Secondary Energy|Electricity|Solar|CSP,EJ/yr,IRA-BIL - LII,ReEDS
United States,2030,0.013113947,Secondary Energy|Electricity|Solar|CSP,EJ/yr,IRA-BIL - LII,ReEDS
United States,2022,0.159077243,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,IRA-BIL - LII,ReEDS
United States,2023,0.202447382,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,IRA-BIL - LII,ReEDS
United States,2024,0.211114019,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,IRA-BIL - LII,ReEDS
United States,2025,0.26113972,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,IRA-BIL - LII,ReEDS
United States,2026,0.288382586,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,IRA-BIL - LII,ReEDS
United States,2027,0.319135471,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,IRA-BIL - LII,ReEDS
United States,2028,0.387885838,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,IRA-BIL - LII,ReEDS
United States,2029,0.452060665,Secondary Energy|Electricity|Solar|PV|Rooftop,EJ/yr,IRA-BIL - LII,ReEDS
