"","scenario","model","variable","unit","year","value"
"1185","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Hydrogen","Mt-CO2/yr","2050",104.6
"1186","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Supply|Biomass Liquids","Mt-CO2/yr","2050",0.6
"1187","IRA","RIO-REPEAT","Carbon Sequestration|CCS|Biomass|Energy|Demand|Industry","Mt-CO2/yr","2050",122
"1188","IRA","RIO-REPEAT","Carbon Sequestration|Other","Mt-CO2/yr","2050",29.7
"1189","Reference","EPS-EI","Final Energy|Industry","TWh","2025",1060.27085
"1190","Reference","EPS-EI","Final Energy|Buildings","TWh","2025",2950.3059
"1191","Reference","GCAM-CGS","Final Energy|Industry","TWh","2025",871.930775951515
"1192","Reference","GCAM-CGS","Final Energy|Buildings","TWh","2025",3065.58829775557
"1193","Reference","Haiku-RFF","Final Energy|Industry","TWh","2025",977.722067321777
"1194","Reference","Haiku-RFF","Final Energy|Buildings","TWh","2025",2870.41801102448
"1195","Reference","IPM-NRDC","Final Energy|Industry","TWh","2025",1040.120239
"1196","Reference","IPM-NRDC","Final Energy|Buildings","TWh","2025",2869.248168
"1197","Reference","MARKAL-NETL","Final Energy|Industry","TWh","2025",833.77288924
"1198","Reference","MARKAL-NETL","Final Energy|Buildings","TWh","2025",3403.76105634
"1199","Reference","NEMS-RHG","Final Energy|Industry","TWh","2025",991.586243
"1200","Reference","NEMS-RHG","Final Energy|Buildings","TWh","2025",2840.601929
"1201","Reference","ReEDS-NREL","Final Energy|Industry","TWh","2025",NA
"1202","Reference","ReEDS-NREL","Final Energy|Buildings","TWh","2025",NA
"1203","Reference","REGEN-EPRI","Final Energy|Industry","TWh","2025",1368.3979101827
"1204","Reference","REGEN-EPRI","Final Energy|Buildings","TWh","2025",2403.89294011593
"1205","Reference","RIO-REPEAT","Final Energy|Industry","TWh","2025",1009
"1206","Reference","RIO-REPEAT","Final Energy|Buildings","TWh","2025",2911.5
"1207","IRA","EPS-EI","Final Energy|Industry","TWh","2025",1057.24001
"1208","IRA","EPS-EI","Final Energy|Buildings","TWh","2025",2982.4117
"1209","IRA","GCAM-CGS","Final Energy|Industry","TWh","2025",933.254243390884
"1210","IRA","GCAM-CGS","Final Energy|Buildings","TWh","2025",3076.11639083937
"1211","IRA","Haiku-RFF","Final Energy|Industry","TWh","2025",977.722067321777
"1212","IRA","Haiku-RFF","Final Energy|Buildings","TWh","2025",2870.41801102448
"1213","IRA","IPM-NRDC","Final Energy|Industry","TWh","2025",1040.120239
"1214","IRA","IPM-NRDC","Final Energy|Buildings","TWh","2025",2869.248168
"1215","IRA","MARKAL-NETL","Final Energy|Industry","TWh","2025",835.57844624
"1216","IRA","MARKAL-NETL","Final Energy|Buildings","TWh","2025",3360.28602156
"1217","IRA","NEMS-RHG","Final Energy|Industry","TWh","2025",990.434753
"1218","IRA","NEMS-RHG","Final Energy|Buildings","TWh","2025",2816.295898
"1219","IRA","ReEDS-NREL","Final Energy|Industry","TWh","2025",NA
"1220","IRA","ReEDS-NREL","Final Energy|Buildings","TWh","2025",NA
"1221","IRA","REGEN-EPRI","Final Energy|Industry","TWh","2025",1389.16899133125
"1222","IRA","REGEN-EPRI","Final Energy|Buildings","TWh","2025",2426.0679009723
"1223","IRA","RIO-REPEAT","Final Energy|Industry","TWh","2025",1014.5
"1224","IRA","RIO-REPEAT","Final Energy|Buildings","TWh","2025",2914.5
"1225","Reference","EPS-EI","Final Energy|Industry","TWh","2030",1069.63909
"1226","Reference","EPS-EI","Final Energy|Buildings","TWh","2030",3021.4427
"1227","Reference","GCAM-CGS","Final Energy|Industry","TWh","2030",971.435577575226
"1228","Reference","GCAM-CGS","Final Energy|Buildings","TWh","2030",3176.08667382262
"1229","Reference","Haiku-RFF","Final Energy|Industry","TWh","2030",1023.82505487823
"1230","Reference","Haiku-RFF","Final Energy|Buildings","TWh","2030",2923.41487414551
"1231","Reference","IPM-NRDC","Final Energy|Industry","TWh","2030",1069.250244
"1232","Reference","IPM-NRDC","Final Energy|Buildings","TWh","2030",2911.92749
"1233","Reference","MARKAL-NETL","Final Energy|Industry","TWh","2030",858.35624224
"1234","Reference","MARKAL-NETL","Final Energy|Buildings","TWh","2030",3559.3361808
"1235","Reference","NEMS-RHG","Final Energy|Industry","TWh","2030",992.346985
"1236","Reference","NEMS-RHG","Final Energy|Buildings","TWh","2030",2838.684082
"1237","Reference","ReEDS-NREL","Final Energy|Industry","TWh","2030",NA
"1238","Reference","ReEDS-NREL","Final Energy|Buildings","TWh","2030",NA
"1239","Reference","REGEN-EPRI","Final Energy|Industry","TWh","2030",1399.28469898497
"1240","Reference","REGEN-EPRI","Final Energy|Buildings","TWh","2030",2337.896475645
"1241","Reference","RIO-REPEAT","Final Energy|Industry","TWh","2030",1039
"1242","Reference","RIO-REPEAT","Final Energy|Buildings","TWh","2030",2986
"1243","IRA","EPS-EI","Final Energy|Industry","TWh","2030",1065.44182
"1244","IRA","EPS-EI","Final Energy|Buildings","TWh","2030",3075.9634
"1245","IRA","GCAM-CGS","Final Energy|Industry","TWh","2030",1158.90269950854
"1246","IRA","GCAM-CGS","Final Energy|Buildings","TWh","2030",3208.19791002166
"1247","IRA","Haiku-RFF","Final Energy|Industry","TWh","2030",1023.82505487823
"1248","IRA","Haiku-RFF","Final Energy|Buildings","TWh","2030",2923.41487414551
"1249","IRA","IPM-NRDC","Final Energy|Industry","TWh","2030",1069.250244
"1250","IRA","IPM-NRDC","Final Energy|Buildings","TWh","2030",2911.92749
"1251","IRA","MARKAL-NETL","Final Energy|Industry","TWh","2030",861.6812449
"1252","IRA","MARKAL-NETL","Final Energy|Buildings","TWh","2030",3529.6972682
"1253","IRA","NEMS-RHG","Final Energy|Industry","TWh","2030",993.410522
"1254","IRA","NEMS-RHG","Final Energy|Buildings","TWh","2030",2799.821167
"1255","IRA","ReEDS-NREL","Final Energy|Industry","TWh","2030",NA
"1256","IRA","ReEDS-NREL","Final Energy|Buildings","TWh","2030",NA
"1257","IRA","REGEN-EPRI","Final Energy|Industry","TWh","2030",1435.16488009129
"1258","IRA","REGEN-EPRI","Final Energy|Buildings","TWh","2030",2379.63128973072
"1259","IRA","RIO-REPEAT","Final Energy|Industry","TWh","2030",1050
"1260","IRA","RIO-REPEAT","Final Energy|Buildings","TWh","2030",3025
"1261","Reference","EPS-EI","Final Energy|Industry","TWh","2035",1087.55248
"1262","Reference","EPS-EI","Final Energy|Buildings","TWh","2035",3122.64
"1263","Reference","GCAM-CGS","Final Energy|Industry","TWh","2035",1109.04251215245
"1264","Reference","GCAM-CGS","Final Energy|Buildings","TWh","2035",3296.1133303818
"1265","Reference","Haiku-RFF","Final Energy|Industry","TWh","2035",1056.58920437241
"1266","Reference","Haiku-RFF","Final Energy|Buildings","TWh","2035",3008.40813898468
"1267","Reference","IPM-NRDC","Final Energy|Industry","TWh","2035",1097.661743
"1268","Reference","IPM-NRDC","Final Energy|Buildings","TWh","2035",2977.466186
"1269","Reference","MARKAL-NETL","Final Energy|Industry","TWh","2035",891.90071352
"1270","Reference","MARKAL-NETL","Final Energy|Buildings","TWh","2035",3679.96961064
"1271","Reference","NEMS-RHG","Final Energy|Industry","TWh","2035",995.172607
"1272","Reference","NEMS-RHG","Final Energy|Buildings","TWh","2035",2882.704101
"1273","Reference","ReEDS-NREL","Final Energy|Industry","TWh","2035",NA
"1274","Reference","ReEDS-NREL","Final Energy|Buildings","TWh","2035",NA
"1275","Reference","REGEN-EPRI","Final Energy|Industry","TWh","2035",1475.79224846789
"1276","Reference","REGEN-EPRI","Final Energy|Buildings","TWh","2035",2288.33008439295
"1277","Reference","RIO-REPEAT","Final Energy|Industry","TWh","2035",1066
"1278","Reference","RIO-REPEAT","Final Energy|Buildings","TWh","2035",3093
"1279","IRA","EPS-EI","Final Energy|Industry","TWh","2035",1092.57398
"1280","IRA","EPS-EI","Final Energy|Buildings","TWh","2035",3165.4467
"1281","IRA","GCAM-CGS","Final Energy|Industry","TWh","2035",1192.37746774899
"1282","IRA","GCAM-CGS","Final Energy|Buildings","TWh","2035",3294.53533579812
"1283","IRA","Haiku-RFF","Final Energy|Industry","TWh","2035",1056.58920437241
"1284","IRA","Haiku-RFF","Final Energy|Buildings","TWh","2035",3008.40813898468
"1285","IRA","IPM-NRDC","Final Energy|Industry","TWh","2035",1097.661743
"1286","IRA","IPM-NRDC","Final Energy|Buildings","TWh","2035",2977.466186
"1287","IRA","MARKAL-NETL","Final Energy|Industry","TWh","2035",910.88683982
"1288","IRA","MARKAL-NETL","Final Energy|Buildings","TWh","2035",3674.35293948
"1289","IRA","NEMS-RHG","Final Energy|Industry","TWh","2035",993.868774
"1290","IRA","NEMS-RHG","Final Energy|Buildings","TWh","2035",2839.391113
"1291","IRA","ReEDS-NREL","Final Energy|Industry","TWh","2035",NA
"1292","IRA","ReEDS-NREL","Final Energy|Buildings","TWh","2035",NA
"1293","IRA","REGEN-EPRI","Final Energy|Industry","TWh","2035",1561.17345219178
"1294","IRA","REGEN-EPRI","Final Energy|Buildings","TWh","2035",2331.97048722953
"1295","IRA","RIO-REPEAT","Final Energy|Industry","TWh","2035",1072
"1296","IRA","RIO-REPEAT","Final Energy|Buildings","TWh","2035",3184
"1297","Reference","EPS-EI","Final Energy|Industry","TWh","2040",1103.2887
"1298","Reference","EPS-EI","Final Energy|Buildings","TWh","2040",3278.0868
"1299","Reference","GCAM-CGS","Final Energy|Industry","TWh","2040",NA
"1300","Reference","GCAM-CGS","Final Energy|Buildings","TWh","2040",NA
"1301","Reference","Haiku-RFF","Final Energy|Industry","TWh","2040",1085.94393711472
"1302","Reference","Haiku-RFF","Final Energy|Buildings","TWh","2040",3126.4013918457
"1303","Reference","IPM-NRDC","Final Energy|Industry","TWh","2040",1134.64209
"1304","Reference","IPM-NRDC","Final Energy|Buildings","TWh","2040",3086.309082
"1305","Reference","MARKAL-NETL","Final Energy|Industry","TWh","2040",941.5979755
"1306","Reference","MARKAL-NETL","Final Energy|Buildings","TWh","2040",3681.89461218
"1307","Reference","NEMS-RHG","Final Energy|Industry","TWh","2040",NA
"1308","Reference","NEMS-RHG","Final Energy|Buildings","TWh","2040",NA
"1309","Reference","ReEDS-NREL","Final Energy|Industry","TWh","2040",NA
"1310","Reference","ReEDS-NREL","Final Energy|Buildings","TWh","2040",NA
"1311","Reference","REGEN-EPRI","Final Energy|Industry","TWh","2040",1556.67661223053
"1312","Reference","REGEN-EPRI","Final Energy|Buildings","TWh","2040",2241.96176521396
"1313","Reference","RIO-REPEAT","Final Energy|Industry","TWh","2040",1115
"1314","Reference","RIO-REPEAT","Final Energy|Buildings","TWh","2040",3256
"1315","IRA","EPS-EI","Final Energy|Industry","TWh","2040",1109.07108
"1316","IRA","EPS-EI","Final Energy|Buildings","TWh","2040",3307.161
"1317","IRA","GCAM-CGS","Final Energy|Industry","TWh","2040",NA
"1318","IRA","GCAM-CGS","Final Energy|Buildings","TWh","2040",NA
"1319","IRA","Haiku-RFF","Final Energy|Industry","TWh","2040",1085.94393711472
"1320","IRA","Haiku-RFF","Final Energy|Buildings","TWh","2040",3126.4013918457
"1321","IRA","IPM-NRDC","Final Energy|Industry","TWh","2040",1134.64209
"1322","IRA","IPM-NRDC","Final Energy|Buildings","TWh","2040",3086.309082
"1323","IRA","MARKAL-NETL","Final Energy|Industry","TWh","2040",983.61467578
"1324","IRA","MARKAL-NETL","Final Energy|Buildings","TWh","2040",3709.4751898
"1325","IRA","NEMS-RHG","Final Energy|Industry","TWh","2040",NA
"1326","IRA","NEMS-RHG","Final Energy|Buildings","TWh","2040",NA
"1327","IRA","ReEDS-NREL","Final Energy|Industry","TWh","2040",NA
"1328","IRA","ReEDS-NREL","Final Energy|Buildings","TWh","2040",NA
"1329","IRA","REGEN-EPRI","Final Energy|Industry","TWh","2040",1709.96147643692
"1330","IRA","REGEN-EPRI","Final Energy|Buildings","TWh","2040",2281.58693061728
"1331","IRA","RIO-REPEAT","Final Energy|Industry","TWh","2040",1122
"1332","IRA","RIO-REPEAT","Final Energy|Buildings","TWh","2040",3357
"1333","Reference","EPS-EI","Final Energy|Industry","TWh","2045",1122.7718
"1334","Reference","EPS-EI","Final Energy|Buildings","TWh","2045",3456.8854
"1335","Reference","GCAM-CGS","Final Energy|Industry","TWh","2045",NA
"1336","Reference","GCAM-CGS","Final Energy|Buildings","TWh","2045",NA
"1337","Reference","Haiku-RFF","Final Energy|Industry","TWh","2045",1129.97749017334
"1338","Reference","Haiku-RFF","Final Energy|Buildings","TWh","2045",3266.96520179749
"1339","Reference","IPM-NRDC","Final Energy|Industry","TWh","2045",1178.787476
"1340","Reference","IPM-NRDC","Final Energy|Buildings","TWh","2045",3209.587769
"1341","Reference","MARKAL-NETL","Final Energy|Industry","TWh","2045",1034.60082768
"1342","Reference","MARKAL-NETL","Final Energy|Buildings","TWh","2045",3655.28625756
"1343","Reference","NEMS-RHG","Final Energy|Industry","TWh","2045",NA
"1344","Reference","NEMS-RHG","Final Energy|Buildings","TWh","2045",NA
"1345","Reference","ReEDS-NREL","Final Energy|Industry","TWh","2045",NA
"1346","Reference","ReEDS-NREL","Final Energy|Buildings","TWh","2045",NA
"1347","Reference","REGEN-EPRI","Final Energy|Industry","TWh","2045",1630.6721483851
"1348","Reference","REGEN-EPRI","Final Energy|Buildings","TWh","2045",2194.40718328961
"1349","Reference","RIO-REPEAT","Final Energy|Industry","TWh","2045",1155
"1350","Reference","RIO-REPEAT","Final Energy|Buildings","TWh","2045",3412.5
"1351","IRA","EPS-EI","Final Energy|Industry","TWh","2045",1128.78197
"1352","IRA","EPS-EI","Final Energy|Buildings","TWh","2045",3483.64432
"1353","IRA","GCAM-CGS","Final Energy|Industry","TWh","2045",NA
"1354","IRA","GCAM-CGS","Final Energy|Buildings","TWh","2045",NA
"1355","IRA","Haiku-RFF","Final Energy|Industry","TWh","2045",1129.97749017334
"1356","IRA","Haiku-RFF","Final Energy|Buildings","TWh","2045",3266.96520179749
"1357","IRA","IPM-NRDC","Final Energy|Industry","TWh","2045",1178.787476
"1358","IRA","IPM-NRDC","Final Energy|Buildings","TWh","2045",3209.587769
"1359","IRA","MARKAL-NETL","Final Energy|Industry","TWh","2045",1112.26755648
"1360","IRA","MARKAL-NETL","Final Energy|Buildings","TWh","2045",3699.62518192
"1361","IRA","NEMS-RHG","Final Energy|Industry","TWh","2045",NA
"1362","IRA","NEMS-RHG","Final Energy|Buildings","TWh","2045",NA
"1363","IRA","ReEDS-NREL","Final Energy|Industry","TWh","2045",NA
"1364","IRA","ReEDS-NREL","Final Energy|Buildings","TWh","2045",NA
"1365","IRA","REGEN-EPRI","Final Energy|Industry","TWh","2045",1944.64538907641
"1366","IRA","REGEN-EPRI","Final Energy|Buildings","TWh","2045",2248.79426985729
"1367","IRA","RIO-REPEAT","Final Energy|Industry","TWh","2045",1160
"1368","IRA","RIO-REPEAT","Final Energy|Buildings","TWh","2045",3521.5
"1369","Reference","EPS-EI","Final Energy|Industry","TWh","2050",1146.4998
"1370","Reference","EPS-EI","Final Energy|Buildings","TWh","2050",3677.2675
"1371","Reference","GCAM-CGS","Final Energy|Industry","TWh","2050",NA
"1372","Reference","GCAM-CGS","Final Energy|Buildings","TWh","2050",NA
"1373","Reference","Haiku-RFF","Final Energy|Industry","TWh","2050",NA
"1374","Reference","Haiku-RFF","Final Energy|Buildings","TWh","2050",NA
"1375","Reference","IPM-NRDC","Final Energy|Industry","TWh","2050",1217.495972
"1376","Reference","IPM-NRDC","Final Energy|Buildings","TWh","2050",3352.814331
"1377","Reference","MARKAL-NETL","Final Energy|Industry","TWh","2050",1072.63696922
"1378","Reference","MARKAL-NETL","Final Energy|Buildings","TWh","2050",3695.07795606
"1379","Reference","NEMS-RHG","Final Energy|Industry","TWh","2050",NA
"1380","Reference","NEMS-RHG","Final Energy|Buildings","TWh","2050",NA
"1381","Reference","ReEDS-NREL","Final Energy|Industry","TWh","2050",NA
"1382","Reference","ReEDS-NREL","Final Energy|Buildings","TWh","2050",NA
"1383","Reference","REGEN-EPRI","Final Energy|Industry","TWh","2050",1672.69450990427
"1384","Reference","REGEN-EPRI","Final Energy|Buildings","TWh","2050",2140.95803010167
"1385","Reference","RIO-REPEAT","Final Energy|Industry","TWh","2050",1195
"1386","Reference","RIO-REPEAT","Final Energy|Buildings","TWh","2050",3569
"1387","IRA","EPS-EI","Final Energy|Industry","TWh","2050",1156.87004
"1388","IRA","EPS-EI","Final Energy|Buildings","TWh","2050",3735.30895
"1389","IRA","GCAM-CGS","Final Energy|Industry","TWh","2050",NA
"1390","IRA","GCAM-CGS","Final Energy|Buildings","TWh","2050",NA
"1391","IRA","Haiku-RFF","Final Energy|Industry","TWh","2050",NA
"1392","IRA","Haiku-RFF","Final Energy|Buildings","TWh","2050",NA
"1393","IRA","IPM-NRDC","Final Energy|Industry","TWh","2050",1217.495972
"1394","IRA","IPM-NRDC","Final Energy|Buildings","TWh","2050",3352.814331
"1395","IRA","MARKAL-NETL","Final Energy|Industry","TWh","2050",1219.59542012
"1396","IRA","MARKAL-NETL","Final Energy|Buildings","TWh","2050",3758.52800682
"1397","IRA","NEMS-RHG","Final Energy|Industry","TWh","2050",NA
"1398","IRA","NEMS-RHG","Final Energy|Buildings","TWh","2050",NA
"1399","IRA","ReEDS-NREL","Final Energy|Industry","TWh","2050",NA
"1400","IRA","ReEDS-NREL","Final Energy|Buildings","TWh","2050",NA
"1401","IRA","REGEN-EPRI","Final Energy|Industry","TWh","2050",2057.61949484417
"1402","IRA","REGEN-EPRI","Final Energy|Buildings","TWh","2050",2201.21855326186
"1403","IRA","RIO-REPEAT","Final Energy|Industry","TWh","2050",1198
"1404","IRA","RIO-REPEAT","Final Energy|Buildings","TWh","2050",3686
"1405","Reference","EPS-EI","Final Energy|Gas","quads","2021",31.342617
"1406","Reference","EPS-EI","Final Energy|Oil","quads","2021",35.242737
"1407","Reference","EPS-EI","Final Energy|Coal","quads","2021",10.547282
"1408","Reference","GCAM-CGS","Final Energy|Gas","quads","2021",31.342617
"1409","Reference","GCAM-CGS","Final Energy|Oil","quads","2021",35.242737
"1410","Reference","GCAM-CGS","Final Energy|Coal","quads","2021",10.547282
"1411","Reference","Haiku-RFF","Final Energy|Gas","quads","2021",NA
"1412","Reference","Haiku-RFF","Final Energy|Oil","quads","2021",NA
"1413","Reference","Haiku-RFF","Final Energy|Coal","quads","2021",NA
"1414","Reference","IPM-NRDC","Final Energy|Gas","quads","2021",NA
"1415","Reference","IPM-NRDC","Final Energy|Oil","quads","2021",NA
"1416","Reference","IPM-NRDC","Final Energy|Coal","quads","2021",NA
"1417","Reference","MARKAL-NETL","Final Energy|Gas","quads","2021",31.342617
"1418","Reference","MARKAL-NETL","Final Energy|Oil","quads","2021",35.242737
"1419","Reference","MARKAL-NETL","Final Energy|Coal","quads","2021",10.547282
"1420","Reference","NEMS-RHG","Final Energy|Gas","quads","2021",31.342617
"1421","Reference","NEMS-RHG","Final Energy|Oil","quads","2021",35.242737
"1422","Reference","NEMS-RHG","Final Energy|Coal","quads","2021",10.547282
"1423","Reference","ReEDS-NREL","Final Energy|Gas","quads","2021",NA
"1424","Reference","ReEDS-NREL","Final Energy|Oil","quads","2021",NA
"1425","Reference","ReEDS-NREL","Final Energy|Coal","quads","2021",NA
"1426","Reference","REGEN-EPRI","Final Energy|Gas","quads","2021",31.342617
"1427","Reference","REGEN-EPRI","Final Energy|Oil","quads","2021",35.242737
"1428","Reference","REGEN-EPRI","Final Energy|Coal","quads","2021",10.547282
"1429","Reference","RIO-REPEAT","Final Energy|Gas","quads","2021",31.342617
"1430","Reference","RIO-REPEAT","Final Energy|Oil","quads","2021",35.242737
"1431","Reference","RIO-REPEAT","Final Energy|Coal","quads","2021",10.547282
"1432","IRA","EPS-EI","Final Energy|Gas","quads","2021",31.342617
"1433","IRA","EPS-EI","Final Energy|Oil","quads","2021",35.242737
"1434","IRA","EPS-EI","Final Energy|Coal","quads","2021",10.547282
"1435","IRA","GCAM-CGS","Final Energy|Gas","quads","2021",31.342617
"1436","IRA","GCAM-CGS","Final Energy|Oil","quads","2021",35.242737
"1437","IRA","GCAM-CGS","Final Energy|Coal","quads","2021",10.547282
"1438","IRA","Haiku-RFF","Final Energy|Gas","quads","2021",NA
"1439","IRA","Haiku-RFF","Final Energy|Oil","quads","2021",NA
"1440","IRA","Haiku-RFF","Final Energy|Coal","quads","2021",NA
"1441","IRA","IPM-NRDC","Final Energy|Gas","quads","2021",NA
"1442","IRA","IPM-NRDC","Final Energy|Oil","quads","2021",NA
"1443","IRA","IPM-NRDC","Final Energy|Coal","quads","2021",NA
"1444","IRA","MARKAL-NETL","Final Energy|Gas","quads","2021",31.342617
"1445","IRA","MARKAL-NETL","Final Energy|Oil","quads","2021",35.242737
"1446","IRA","MARKAL-NETL","Final Energy|Coal","quads","2021",10.547282
"1447","IRA","NEMS-RHG","Final Energy|Gas","quads","2021",31.342617
"1448","IRA","NEMS-RHG","Final Energy|Oil","quads","2021",35.242737
"1449","IRA","NEMS-RHG","Final Energy|Coal","quads","2021",10.547282
"1450","IRA","ReEDS-NREL","Final Energy|Gas","quads","2021",NA
"1451","IRA","ReEDS-NREL","Final Energy|Oil","quads","2021",NA
"1452","IRA","ReEDS-NREL","Final Energy|Coal","quads","2021",NA
"1453","IRA","REGEN-EPRI","Final Energy|Gas","quads","2021",31.342617
"1454","IRA","REGEN-EPRI","Final Energy|Oil","quads","2021",35.242737
"1455","IRA","REGEN-EPRI","Final Energy|Coal","quads","2021",10.547282
"1456","IRA","RIO-REPEAT","Final Energy|Gas","quads","2021",31.342617
"1457","IRA","RIO-REPEAT","Final Energy|Oil","quads","2021",35.242737
"1458","IRA","RIO-REPEAT","Final Energy|Coal","quads","2021",10.547282
"1459","Reference","EPS-EI","Final Energy|Gas","quads","2025",33.3021
"1460","Reference","EPS-EI","Final Energy|Oil","quads","2025",32.344332
"1461","Reference","EPS-EI","Final Energy|Coal","quads","2025",7.973332
"1462","Reference","GCAM-CGS","Final Energy|Gas","quads","2025",26.5103317535545
"1463","Reference","GCAM-CGS","Final Energy|Oil","quads","2025",32.6646161137441
"1464","Reference","GCAM-CGS","Final Energy|Coal","quads","2025",8.25755450236967
"1465","Reference","Haiku-RFF","Final Energy|Gas","quads","2025",NA
"1466","Reference","Haiku-RFF","Final Energy|Oil","quads","2025",NA
"1467","Reference","Haiku-RFF","Final Energy|Coal","quads","2025",NA
"1468","Reference","IPM-NRDC","Final Energy|Gas","quads","2025",NA
"1469","Reference","IPM-NRDC","Final Energy|Oil","quads","2025",NA
"1470","Reference","IPM-NRDC","Final Energy|Coal","quads","2025",NA
"1471","Reference","MARKAL-NETL","Final Energy|Gas","quads","2025",27.25371
"1472","Reference","MARKAL-NETL","Final Energy|Oil","quads","2025",36.38583
"1473","Reference","MARKAL-NETL","Final Energy|Coal","quads","2025",14.70105
"1474","Reference","NEMS-RHG","Final Energy|Gas","quads","2025",29.396254
"1475","Reference","NEMS-RHG","Final Energy|Oil","quads","2025",36.829132
"1476","Reference","NEMS-RHG","Final Energy|Coal","quads","2025",6.958665
"1477","Reference","ReEDS-NREL","Final Energy|Gas","quads","2025",NA
"1478","Reference","ReEDS-NREL","Final Energy|Oil","quads","2025",NA
"1479","Reference","ReEDS-NREL","Final Energy|Coal","quads","2025",NA
"1480","Reference","REGEN-EPRI","Final Energy|Gas","quads","2025",28.71
"1481","Reference","REGEN-EPRI","Final Energy|Oil","quads","2025",30.91
"1482","Reference","REGEN-EPRI","Final Energy|Coal","quads","2025",10.27
"1483","Reference","RIO-REPEAT","Final Energy|Gas","quads","2025",11.77
"1484","Reference","RIO-REPEAT","Final Energy|Oil","quads","2025",34.36
"1485","Reference","RIO-REPEAT","Final Energy|Coal","quads","2025",0.74
"1486","IRA","EPS-EI","Final Energy|Gas","quads","2025",31.7765
"1487","IRA","EPS-EI","Final Energy|Oil","quads","2025",32.297993
"1488","IRA","EPS-EI","Final Energy|Coal","quads","2025",7.0045945
"1489","IRA","GCAM-CGS","Final Energy|Gas","quads","2025",26.1789573459716
"1490","IRA","GCAM-CGS","Final Energy|Oil","quads","2025",30.7022085308057
"1491","IRA","GCAM-CGS","Final Energy|Coal","quads","2025",5.81909952606635
"1492","IRA","Haiku-RFF","Final Energy|Gas","quads","2025",NA
"1493","IRA","Haiku-RFF","Final Energy|Oil","quads","2025",NA
"1494","IRA","Haiku-RFF","Final Energy|Coal","quads","2025",NA
"1495","IRA","IPM-NRDC","Final Energy|Gas","quads","2025",NA
"1496","IRA","IPM-NRDC","Final Energy|Oil","quads","2025",NA
"1497","IRA","IPM-NRDC","Final Energy|Coal","quads","2025",NA
"1498","IRA","MARKAL-NETL","Final Energy|Gas","quads","2025",27.91746
"1499","IRA","MARKAL-NETL","Final Energy|Oil","quads","2025",36.3141
"1500","IRA","MARKAL-NETL","Final Energy|Coal","quads","2025",16.52544
"1501","IRA","NEMS-RHG","Final Energy|Gas","quads","2025",30.772776
"1502","IRA","NEMS-RHG","Final Energy|Oil","quads","2025",36.850273
"1503","IRA","NEMS-RHG","Final Energy|Coal","quads","2025",7.250609
"1504","IRA","ReEDS-NREL","Final Energy|Gas","quads","2025",NA
"1505","IRA","ReEDS-NREL","Final Energy|Oil","quads","2025",NA
"1506","IRA","ReEDS-NREL","Final Energy|Coal","quads","2025",NA
"1507","IRA","REGEN-EPRI","Final Energy|Gas","quads","2025",29.1
"1508","IRA","REGEN-EPRI","Final Energy|Oil","quads","2025",30.84
"1509","IRA","REGEN-EPRI","Final Energy|Coal","quads","2025",10.4
"1510","IRA","RIO-REPEAT","Final Energy|Gas","quads","2025",11.69
"1511","IRA","RIO-REPEAT","Final Energy|Oil","quads","2025",34.34
"1512","IRA","RIO-REPEAT","Final Energy|Coal","quads","2025",0.74
"1513","Reference","EPS-EI","Final Energy|Gas","quads","2030",34.2141
"1514","Reference","EPS-EI","Final Energy|Oil","quads","2030",30.263352
"1515","Reference","EPS-EI","Final Energy|Coal","quads","2030",5.970195
"1516","Reference","GCAM-CGS","Final Energy|Gas","quads","2030",26.0158293838863
"1517","Reference","GCAM-CGS","Final Energy|Oil","quads","2030",31.7774691943128
"1518","Reference","GCAM-CGS","Final Energy|Coal","quads","2030",8.01789573459716
"1519","Reference","Haiku-RFF","Final Energy|Gas","quads","2030",NA
"1520","Reference","Haiku-RFF","Final Energy|Oil","quads","2030",NA
"1521","Reference","Haiku-RFF","Final Energy|Coal","quads","2030",NA
"1522","Reference","IPM-NRDC","Final Energy|Gas","quads","2030",NA
"1523","Reference","IPM-NRDC","Final Energy|Oil","quads","2030",NA
"1524","Reference","IPM-NRDC","Final Energy|Coal","quads","2030",NA
"1525","Reference","MARKAL-NETL","Final Energy|Gas","quads","2030",27.68256
"1526","Reference","MARKAL-NETL","Final Energy|Oil","quads","2030",35.92809
"1527","Reference","MARKAL-NETL","Final Energy|Coal","quads","2030",13.70016
"1528","Reference","NEMS-RHG","Final Energy|Gas","quads","2030",29.697172
"1529","Reference","NEMS-RHG","Final Energy|Oil","quads","2030",35.155521
"1530","Reference","NEMS-RHG","Final Energy|Coal","quads","2030",5.814916
"1531","Reference","ReEDS-NREL","Final Energy|Gas","quads","2030",NA
"1532","Reference","ReEDS-NREL","Final Energy|Oil","quads","2030",NA
"1533","Reference","ReEDS-NREL","Final Energy|Coal","quads","2030",NA
"1534","Reference","REGEN-EPRI","Final Energy|Gas","quads","2030",29.31
"1535","Reference","REGEN-EPRI","Final Energy|Oil","quads","2030",27.87
"1536","Reference","REGEN-EPRI","Final Energy|Coal","quads","2030",8.05
"1537","Reference","RIO-REPEAT","Final Energy|Gas","quads","2030",11.75
