"figure_num","model","scenario","variable","unit","year","label","value"
"2.5.avgcapadd_proj","NEMS-RHG","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-5.40790721428571
"2.5.avgcapadd_proj","REGEN-EPRI","IRA","Capacity Additions|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",2.02327689160886
"2.5.avgcapadd_proj","REGEN-EPRI","IRA","Capacity Additions|Electricity|Gas|w/ CCS|Average 2021-2035","GW/yr",2035,"Gas w/ CCS",0.00632720450599594
"2.5.avgcapadd_proj","REGEN-EPRI","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",3.87719619119416
"2.5.avgcapadd_proj","REGEN-EPRI","IRA","Capacity Additions|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",0.168928570930755
"2.5.avgcapadd_proj","REGEN-EPRI","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",24.22323351114
"2.5.avgcapadd_proj","REGEN-EPRI","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",11.0553779345304
"2.5.avgcapadd_proj","REGEN-EPRI","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",19.9493018547006
"2.5.avgcapadd_proj","REGEN-EPRI","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-10.4510880566935
"2.5.avgcapadd_proj","REGEN-EPRI","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-6.79096282300721
"2.5.avgcapadd_proj","REGEN-EPRI","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-0.233602357142858
"2.5.avgcapadd_proj","RIO-REPEAT","IRA","Capacity Additions|Electricity|Gas|w/ CCS|Average 2021-2035","GW/yr",2035,"Gas w/ CCS",0.0428571428571429
"2.5.avgcapadd_proj","RIO-REPEAT","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",7.97142857142857
"2.5.avgcapadd_proj","RIO-REPEAT","IRA","Capacity Additions|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",0.0357142857142857
"2.5.avgcapadd_proj","RIO-REPEAT","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",63.2642857142857
"2.5.avgcapadd_proj","RIO-REPEAT","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",18.1142857142857
"2.5.avgcapadd_proj","RIO-REPEAT","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",35.6642857142857
"2.5.avgcapadd_proj","RIO-REPEAT","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-8.92857142857143
"2.5.avgcapadd_proj","RIO-REPEAT","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-5.27857142857143
"2.5.avgcapadd_proj","RIO-REPEAT","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-1.98571428571429
"2.5.avgcapadd_proj","ReEDS-NREL","IRA","Capacity Additions|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",2.92796034041441
"2.5.avgcapadd_proj","ReEDS-NREL","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",1.58695914628029
"2.5.avgcapadd_proj","ReEDS-NREL","IRA","Capacity Additions|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",0.300450064285714
"2.5.avgcapadd_proj","ReEDS-NREL","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",35.002227654601
"2.5.avgcapadd_proj","ReEDS-NREL","IRA","Capacity Additions|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",10.95698401907
"2.5.avgcapadd_proj","ReEDS-NREL","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",21.7286612367996
"2.5.avgcapadd_proj","ReEDS-NREL","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-13.1582351428571
"2.5.avgcapadd_proj","ReEDS-NREL","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-0.552769063241197
"2.5.avgcapadd_proj","ReEDS-NREL","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-0.0798571428571429
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Additions|Electricity|Coal|w/ CCS|Average 2021-2035","GW/yr",2035,"Coal w/ CCS",5.55e-10
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Additions|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",1.2385e-09
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Additions|Electricity|Gas|w/ CCS|Average 2021-2035","GW/yr",2035,"Gas w/ CCS",1.217e-09
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Additions|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",2.47090035366667
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Additions|Electricity|Hydro|Average 2021-2035","GW/yr",2035,"Hydro",0.230820835333333
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Additions|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",0.148533333487333
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Additions|Electricity|Solar|Average 2021-2035","GW/yr",2035,"Solar",21.51213271
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Additions|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",21.62980365
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Retirements|Electricity|Coal|w/o CCS|Average 2021-2035","GW/yr",2035,"Coal w/o CCS",-5.30035434966667
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Retirements|Electricity|Gas|w/o CCS|Average 2021-2035","GW/yr",2035,"Gas w/o CCS",-8.24601056733333
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Retirements|Electricity|Nuclear|Average 2021-2035","GW/yr",2035,"Nuclear",-0.269653333333333
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Retirements|Electricity|Storage Capacity|Average 2021-2035","GW/yr",2035,"Storage",-0.543441732666667
"2.5.avgcapadd_proj","USREP-ReEDS","IRA","Capacity Retirements|Electricity|Wind|Average 2021-2035","GW/yr",2035,"Wind",-0.387726733333333
"2.5.avgcapadd_proj","",NA,NA,NA,NA,NA,0
